id_employe,mois,salaire_brut,prime,heures_sup,absences
1529,2025-09,3932,0,0,2
1529,2025-10,2087,500,0,1
1529,2025-11,4244,300,0,2
1529,2025-12,3931,0,0,2
1530,2025-01,2164,100,15,2
1530,2025-02,3652,100,15,2
1530,2025-03,3581,500,10,1
1530,2025-04,2896,300,10,2
1530,2025-05,4316,300,5,2
1530,2025-06,2601,500,10,1
1530,2025-07,3878,500,15,2
1530,2025-08,4798,200,10,0
1530,2025-09,4288,300,15,2
1530,2025-10,4692,100,15,2
1530,2025-11,4133,500,15,0
1530,2025-12,4593,300,10,1
1531,2025-01,2455,100,0,0
1531,2025-02,4367,0,10,2
1531,2025-03,2646,500,0,2
1531,2025-04,3080,100,10,0
1531,2025-05,3769,100,15,1
1531,2025-06,2289,500,15,2
1531,2025-07,2663,200,15,1
1531,2025-08,3482,0,0,2
1531,2025-09,3389,500,10,2
1531,2025-10,3059,500,5,1
1531,2025-11,4627,300,0,1
1531,2025-12,4988,500,15,1
1532,2025-01,3216,100,15,1
1532,2025-02,4868,500,10,0
1532,2025-03,2459,300,0,2
1532,2025-04,3527,0,10,0
1532,2025-05,4589,200,15,2
1532,2025-06,4107,100,10,2
1532,2025-07,4795,200,10,1
1532,2025-08,3190,0,15,1
1532,2025-09,3391,100,15,0
1532,2025-10,4569,300,10,0
1532,2025-11,3932,0,5,0
1532,2025-12,4550,200,5,2
1533,2025-01,2666,200,0,0
1533,2025-02,3639,100,0,1
1533,2025-03,2715,100,15,1
1533,2025-04,4186,300,15,1
1533,2025-05,3777,200,0,0
1533,2025-06,3673,300,10,1
1533,2025-07,3873,0,5,2
1533,2025-08,4828,100,15,2
1533,2025-09,2482,500,15,0
1533,2025-10,2201,500,15,1
1533,2025-11,2749,200,10,0
1533,2025-12,4094,300,0,1
1534,2025-01,2785,500,15,1
1534,2025-02,3288,0,15,2
1534,2025-03,3305,300,10,1
1534,2025-04,3382,100,15,0
1534,2025-05,4182,100,5,2
1534,2025-06,3262,200,0,2
1534,2025-07,4765,0,10,0
1534,2025-08,3689,100,5,2
1534,2025-09,3754,200,10,2
1534,2025-10,2041,0,15,1
1534,2025-11,3504,200,5,0
1534,2025-12,4649,500,10,2
1535,2025-01,2702,200,15,2
1535,2025-02,2498,100,5,1
1535,2025-03,3666,300,10,2
1535,2025-04,2971,100,10,1
1535,2025-05,4352,500,0,2
1535,2025-06,4675,200,10,0
1535,2025-07,2266,500,15,1
1535,2025-08,4419,300,5,1
1535,2025-09,3505,0,5,0
1535,2025-10,2634,100,0,0
1535,2025-11,4740,200,0,2
1535,2025-12,4971,100,10,0
1536,2025-01,3298,0,10,2
1536,2025-02,2692,200,10,2
1536,2025-03,3536,500,15,0
1536,2025-04,2506,300,15,1
1536,2025-05,3823,0,0,0
1536,2025-06,3484,200,5,0
1536,2025-07,2251,200,5,2
1536,2025-08,4217,500,15,0
1536,2025-09,4717,500,5,0
1536,2025-10,4120,100,15,1
1536,2025-11,4483,500,15,2
1536,2025-12,2212,0,5,2
1537,2025-01,3031,0,15,0
1537,2025-02,3665,0,15,1
1537,2025-03,3168,200,0,2
1537,2025-04,4087,100,10,1
1537,2025-05,3340,300,0,0
1537,2025-06,3721,0,0,0
1537,2025-07,2058,100,5,2
1537,2025-08,3742,100,5,0
1537,2025-09,3397,0,15,1
1537,2025-10,4758,300,0,0
1537,2025-11,4087,100,5,2
1537,2025-12,2107,100,10,0
1538,2025-01,4402,300,15,2
1538,2025-02,3484,300,15,0
1538,2025-03,3288,200,0,2
1538,2025-04,4467,0,15,2
1538,2025-05,3616,500,5,2
1538,2025-06,4464,500,5,1
1538,2025-07,3402,300,10,2
1538,2025-08,3624,500,0,1
1538,2025-09,4619,200,0,1
1538,2025-10,3540,0,0,1
1538,2025-11,4799,300,5,2
1538,2025-12,4537,500,15,0
1539,2025-01,2334,0,10,0
1539,2025-02,4803,100,15,0
1539,2025-03,2635,200,15,1
1539,2025-04,2818,200,10,2
1539,2025-05,4592,0,15,2
1539,2025-06,2517,100,10,0
1539,2025-07,2573,0,5,0
1539,2025-08,2967,100,0,1
1539,2025-09,3083,100,10,0
1539,2025-10,2362,200,0,0
1539,2025-11,4595,0,5,0
1539,2025-12,2266,100,15,0
1540,2025-01,2555,300,0,0
1540,2025-02,2404,500,5,0
1540,2025-03,2039,200,10,1
1540,2025-04,2843,300,0,2
1540,2025-05,4982,500,10,1
1540,2025-06,3377,300,10,2
1540,2025-07,3142,0,15,0
1540,2025-08,2933,100,0,0
1540,2025-09,2827,100,10,1
1540,2025-10,3414,0,15,2
1540,2025-11,3958,200,5,2
1540,2025-12,4509,100,15,2
1541,2025-01,4484,100,0,2
1541,2025-02,3650,200,5,1
1541,2025-03,3473,300,10,2
1541,2025-04,2370,0,10,2
1541,2025-05,2911,300,0,1
1541,2025-06,3633,500,10,0
1541,2025-07,4108,500,5,2
1541,2025-08,2160,200,15,2
1541,2025-09,3560,500,5,1
1541,2025-10,4504,200,5,2
1541,2025-11,4744,500,0,2
1541,2025-12,2674,0,10,2
1542,2025-01,4167,300,5,1
1542,2025-02,2434,200,10,0
1542,2025-03,4693,300,10,2
1542,2025-04,4107,0,10,1
1542,2025-05,3376,500,10,2
1542,2025-06,2192,200,10,2
1542,2025-07,3954,500,5,0
1542,2025-08,3195,300,0,0
1542,2025-09,3425,0,5,0
1542,2025-10,2970,100,0,1
1542,2025-11,4918,100,10,2
1542,2025-12,3495,100,10,2
1543,2025-01,3715,500,5,1
1543,2025-02,4358,500,10,1
1543,2025-03,4042,100,0,2
1543,2025-04,2578,200,0,0
1543,2025-05,2049,300,15,2
1543,2025-06,2068,100,10,2
1543,2025-07,3855,200,5,1
1543,2025-08,3466,500,5,2
1543,2025-09,2202,0,0,1
1543,2025-10,2900,100,10,2
1543,2025-11,3439,500,0,2
1543,2025-12,4879,500,0,0
1544,2025-01,2873,300,5,2
1544,2025-02,3716,200,15,1
1544,2025-03,2869,300,0,2
1544,2025-04,4720,0,15,1
1544,2025-05,4156,100,5,2
1544,2025-06,4975,100,10,2
1544,2025-07,4728,500,0,0
1544,2025-08,3087,100,5,0
1544,2025-09,2020,500,10,1
1544,2025-10,2239,500,0,1
1544,2025-11,2419,200,5,1
1544,2025-12,3329,0,15,0
1545,2025-01,4462,500,5,0
1545,2025-02,3000,200,5,1
1545,2025-03,3039,200,15,1
1545,2025-04,4752,200,5,1
1545,2025-05,4336,500,0,0
1545,2025-06,4199,300,0,1
1545,2025-07,2127,100,15,1
1545,2025-08,4921,500,5,2
1545,2025-09,3623,100,10,2
1545,2025-10,4899,200,15,0
1545,2025-11,2041,300,10,0
1545,2025-12,2338,500,15,0
1546,2025-01,2867,300,0,2
1546,2025-02,4548,500,15,1
1546,2025-03,2858,300,5,0
1546,2025-04,2345,100,10,1
1546,2025-05,4562,100,5,2
1546,2025-06,3546,100,5,0
1546,2025-07,3776,500,10,0
1546,2025-08,3633,0,15,2
1546,2025-09,3005,200,0,2
1546,2025-10,4332,200,5,0
1546,2025-11,4164,100,10,1
1546,2025-12,3587,500,15,1
1547,2025-01,3481,200,10,2
1547,2025-02,3571,0,5,0
1547,2025-03,4188,300,15,0
1547,2025-04,2113,200,5,1
1547,2025-05,4159,100,0,1
1547,2025-06,3861,0,10,2
1547,2025-07,2738,300,5,1
1547,2025-08,2682,0,15,0
1547,2025-09,2817,500,0,1
1547,2025-10,4482,300,10,1
1547,2025-11,4346,0,5,0
1547,2025-12,3773,100,5,2
1548,2025-01,4058,0,5,0
1548,2025-02,2767,0,10,1
1548,2025-03,3518,300,5,1
1548,2025-04,3149,300,10,1
1548,2025-05,4759,500,0,1
1548,2025-06,2923,100,10,2
1548,2025-07,4067,500,0,1
1548,2025-08,2338,0,0,1
1548,2025-09,4895,100,0,1
1548,2025-10,3026,200,15,0
1548,2025-11,2039,100,15,1
1548,2025-12,4545,500,10,0
1549,2025-01,3895,0,5,0
1549,2025-02,4009,0,5,0
1549,2025-03,2497,0,15,0
1549,2025-04,3751,100,15,2
1549,2025-05,2896,100,15,2
1549,2025-06,4498,300,10,2
1549,2025-07,2669,100,10,0
1549,2025-08,4219,500,5,0
1549,2025-09,4609,300,15,2
1549,2025-10,3701,300,10,1
1549,2025-11,3201,200,10,2
1549,2025-12,3497,500,5,0
1550,2025-01,2464,0,0,1
1550,2025-02,4515,200,0,1
1550,2025-03,2866,100,0,0
1550,2025-04,4983,100,15,0
1550,2025-05,3789,200,15,0
1550,2025-06,3792,300,5,2
1550,2025-07,3749,300,10,2
1550,2025-08,2223,200,0,2
1550,2025-09,3232,0,0,0
1550,2025-10,4424,0,10,2
1550,2025-11,3760,0,5,2
1550,2025-12,4637,100,5,1
1551,2025-01,4969,0,10,0
1551,2025-02,3423,100,10,2
1551,2025-03,3838,100,15,2
1551,2025-04,2589,300,15,1
1551,2025-05,3170,100,10,1
1551,2025-06,4064,300,0,1
1551,2025-07,3572,100,15,2
1551,2025-08,3768,100,0,1
1551,2025-09,4857,200,5,1
1551,2025-10,4429,300,15,2
1551,2025-11,3740,500,0,0
1551,2025-12,2655,300,10,2
1552,2025-01,4216,300,10,1
1552,2025-02,4529,0,0,1
1552,2025-03,2111,300,0,1
1552,2025-04,4380,200,10,0
1552,2025-05,3964,0,10,0
1552,2025-06,4592,100,10,1
1552,2025-07,4571,200,5,1
1552,2025-08,2154,0,15,2
1552,2025-09,4924,100,10,2
1552,2025-10,3740,0,10,2
1552,2025-11,3509,500,15,0
1552,2025-12,2551,300,0,0
1553,2025-01,2125,300,0,1
1553,2025-02,2686,200,15,0
1553,2025-03,4445,100,15,1
1553,2025-04,3005,100,10,2
1553,2025-05,2113,300,0,0
1553,2025-06,4734,200,0,1
1553,2025-07,2585,200,10,2
1553,2025-08,3458,200,10,2
1553,2025-09,4671,200,10,1
1553,2025-10,4624,200,10,2
1553,2025-11,4191,0,5,1
1553,2025-12,2119,300,5,1
1554,2025-01,3563,200,10,0
1554,2025-02,2892,100,5,0
1554,2025-03,2880,0,10,0
1554,2025-04,3523,0,0,2
1554,2025-05,4105,0,0,2
1554,2025-06,3260,300,0,0
1554,2025-07,3854,100,10,2
1554,2025-08,3381,0,5,2
1554,2025-09,3594,300,10,2
1554,2025-10,3895,0,15,1
1554,2025-11,2155,100,10,1
1554,2025-12,2925,100,5,1
1555,2025-01,4381,300,5,0
1555,2025-02,4311,300,10,0
1555,2025-03,4988,200,15,0
1555,2025-04,2768,200,10,0
1555,2025-05,3095,0,0,0
1555,2025-06,3192,0,5,2
1555,2025-07,2249,300,15,2
1555,2025-08,3301,300,15,2
1555,2025-09,4571,100,10,0
1555,2025-10,2207,0,15,1
1555,2025-11,2963,200,10,1
1555,2025-12,3448,200,5,1
1556,2025-01,4993,300,0,2
1556,2025-02,2918,0,0,1
1556,2025-03,2962,300,15,1
1556,2025-04,2176,100,10,2
1556,2025-05,4893,100,0,1
1556,2025-06,2593,100,10,2
1556,2025-07,3855,200,10,0
1556,2025-08,4050,100,0,0
1556,2025-09,3639,0,5,1
1556,2025-10,4246,500,5,2
1556,2025-11,3160,100,10,2
1556,2025-12,4495,300,10,0
1557,2025-01,4318,500,5,2
1557,2025-02,3804,100,15,2
1557,2025-03,2536,200,0,0
1557,2025-04,2073,100,10,2
1557,2025-05,4991,100,5,2
1557,2025-06,2305,100,10,2
1557,2025-07,3279,100,10,0
1557,2025-08,3425,0,10,0
1557,2025-09,4301,100,10,1
1557,2025-10,3552,300,0,0
1557,2025-11,3256,0,15,1
1557,2025-12,3801,200,0,0
1558,2025-01,2809,0,15,2
1558,2025-02,3797,300,10,0
1558,2025-03,3692,0,0,1
1558,2025-04,3856,300,10,1
1558,2025-05,3124,100,15,1
1558,2025-06,3695,500,15,0
1558,2025-07,3907,500,10,0
1558,2025-08,4306,200,15,2
1558,2025-09,3362,500,15,1
1558,2025-10,2940,200,0,2
1558,2025-11,3381,0,0,0
1558,2025-12,2853,0,5,0
1559,2025-01,2676,200,15,1
1559,2025-02,4643,200,15,0
1559,2025-03,3257,500,15,1
1559,2025-04,2990,300,5,1
1559,2025-05,2931,0,15,1
1559,2025-06,3469,100,10,1
1559,2025-07,3490,200,10,0
1559,2025-08,2655,500,0,0
1559,2025-09,2760,0,5,2
1559,2025-10,4815,200,0,2
1559,2025-11,2603,200,15,1
1559,2025-12,3038,500,5,2
1560,2025-01,4614,0,0,1
1560,2025-02,3736,500,10,2
1560,2025-03,4839,100,10,0
1560,2025-04,2603,300,10,2
1560,2025-05,2103,500,0,1
1560,2025-06,2713,0,15,1
1560,2025-07,4570,200,10,0
1560,2025-08,3812,100,15,2
1560,2025-09,4720,0,5,1
1560,2025-10,3270,500,10,1
1560,2025-11,3729,200,15,1
1560,2025-12,2280,500,10,1
1561,2025-01,2817,0,15,2
1561,2025-02,3270,0,10,0
1561,2025-03,4265,100,15,2
1561,2025-04,4144,300,5,0
1561,2025-05,4162,500,0,2
1561,2025-06,4392,300,15,1
1561,2025-07,4306,500,15,2
1561,2025-08,4973,500,0,1
1561,2025-09,2474,100,5,0
1561,2025-10,2430,0,0,2
1561,2025-11,3719,300,10,2
1561,2025-12,2622,300,10,1
1562,2025-01,4270,100,5,2
1562,2025-02,2946,200,15,0
1562,2025-03,3337,100,15,1
1562,2025-04,2046,100,15,0
1562,2025-05,3862,0,10,2
1562,2025-06,2528,500,15,0
1562,2025-07,3014,500,10,2
1562,2025-08,2017,300,10,0
1562,2025-09,2592,0,15,2
1562,2025-10,3095,100,10,1
1562,2025-11,2257,0,0,0
1562,2025-12,3468,200,15,2
1563,2025-01,4575,0,0,2
1563,2025-02,2883,300,5,2
1563,2025-03,2446,500,10,0
1563,2025-04,2715,300,15,2
1563,2025-05,2147,500,15,1
1563,2025-06,4353,100,10,2
1563,2025-07,2320,300,15,1
1563,2025-08,2589,100,5,1
1563,2025-09,2631,100,15,1
1563,2025-10,3027,300,0,2
1563,2025-11,4958,200,0,1
1563,2025-12,2348,500,15,2
1564,2025-01,4078,100,10,1
1564,2025-02,2429,100,15,2
1564,2025-03,2514,500,5,1
1564,2025-04,4599,500,5,0
1564,2025-05,2465,200,0,1
1564,2025-06,2911,300,15,2
1564,2025-07,4874,100,15,2
1564,2025-08,3420,300,0,1
1564,2025-09,2215,300,0,2
1564,2025-10,3127,200,10,0
1564,2025-11,3710,200,10,2
1564,2025-12,4817,200,10,0
1565,2025-01,4232,300,5,1
1565,2025-02,3490,500,0,2
1565,2025-03,3599,300,0,0
1565,2025-04,4717,0,10,0
1565,2025-05,2581,100,0,0
1565,2025-06,3364,100,15,2
1565,2025-07,3736,200,0,1
1565,2025-08,2304,100,10,1
1565,2025-09,4194,0,5,0
1565,2025-10,4781,0,5,0
1565,2025-11,3043,0,5,0
1565,2025-12,3070,200,15,1
1566,2025-01,4940,300,0,1
1566,2025-02,4893,100,0,2
1566,2025-03,4676,100,10,2
1566,2025-04,3658,200,10,1
1566,2025-05,4372,500,5,2
1566,2025-06,3944,0,5,0
1566,2025-07,4325,300,0,0
1566,2025-08,2165,300,10,2
1566,2025-09,2701,500,10,0
1566,2025-10,4306,300,10,2
1566,2025-11,3679,200,10,1
1566,2025-12,4412,100,15,0
1567,2025-01,3989,500,0,2
1567,2025-02,4831,100,15,1
1567,2025-03,4949,0,5,2
1567,2025-04,2860,300,10,1
1567,2025-05,4475,100,0,1
1567,2025-06,2106,0,15,2
1567,2025-07,2951,500,5,0
1567,2025-08,3647,0,5,1
1567,2025-09,3463,500,5,0
1567,2025-10,4840,500,10,1
1567,2025-11,3974,200,15,0
1567,2025-12,2271,300,15,0
1568,2025-01,4529,500,15,2
1568,2025-02,3577,0,15,2
1568,2025-03,2831,300,0,0
1568,2025-04,4968,100,10,1
1568,2025-05,3130,300,10,0
1568,2025-06,2760,0,10,0
1568,2025-07,2950,100,0,1
1568,2025-08,4480,200,5,2
1568,2025-09,4992,300,10,0
1568,2025-10,3427,100,15,2
1568,2025-11,2565,100,15,1
1568,2025-12,4495,0,10,1
1569,2025-01,4868,0,15,2
1569,2025-02,3732,200,0,2
1569,2025-03,4697,500,5,0
1569,2025-04,3941,200,15,2
1569,2025-05,4467,300,10,2
1569,2025-06,4159,300,10,1
1569,2025-07,4844,500,10,1
1569,2025-08,2685,500,5,2
1569,2025-09,2375,0,5,0
1569,2025-10,4850,200,5,1
1569,2025-11,3561,200,15,0
1569,2025-12,3657,0,10,0
1570,2025-01,2361,100,15,0
1570,2025-02,4282,200,10,2
1570,2025-03,3775,200,0,2
1570,2025-04,2151,0,10,0
1570,2025-05,2982,0,5,1
1570,2025-06,2437,200,0,1
1570,2025-07,4032,500,0,2
1570,2025-08,3506,300,10,1
1570,2025-09,3422,300,5,0
1570,2025-10,2382,100,5,2
1570,2025-11,2331,0,5,0
1570,2025-12,2962,200,0,0
1571,2025-01,3587,300,5,0
1571,2025-02,3413,500,5,0
1571,2025-03,3049,500,5,1
1571,2025-04,4802,500,5,2
1571,2025-05,3763,200,10,1
1571,2025-06,4142,200,15,0
1571,2025-07,4262,200,0,1
1571,2025-08,3436,100,0,1
1571,2025-09,2618,500,10,1
1571,2025-10,3732,300,0,2
1571,2025-11,3339,100,15,2
1571,2025-12,2730,0,0,2
1572,2025-01,3766,300,10,2
1572,2025-02,3843,300,0,0
1572,2025-03,4792,100,15,1
1572,2025-04,4640,100,0,1
1572,2025-05,3774,0,10,0
1572,2025-06,3870,100,5,2
1572,2025-07,2151,500,10,0
1572,2025-08,2973,0,15,0
1572,2025-09,2920,0,15,0
1572,2025-10,3548,500,0,1
1572,2025-11,4610,0,15,2
1572,2025-12,2820,100,0,2
1573,2025-01,4491,300,15,1
1573,2025-02,3125,0,0,1
1573,2025-03,2552,0,10,0
1573,2025-04,2210,300,5,0
1573,2025-05,2150,100,5,0
1573,2025-06,3688,100,0,1
1573,2025-07,4670,200,10,1
1573,2025-08,2464,0,10,0
1573,2025-09,4295,200,5,0
1573,2025-10,4771,200,0,2
1573,2025-11,2678,100,10,0
1573,2025-12,4149,200,15,1
1574,2025-01,2113,300,0,1
1574,2025-02,2095,500,10,1
1574,2025-03,4345,500,15,0
1574,2025-04,4474,100,15,2
1574,2025-05,3040,500,10,2
1574,2025-06,4360,300,0,2
1574,2025-07,2175,300,0,0
1574,2025-08,4580,200,5,2
1574,2025-09,4902,300,0,1
1574,2025-10,3693,500,5,1
1574,2025-11,2567,500,0,0
1574,2025-12,4679,200,5,1
1575,2025-01,2370,300,10,2
1575,2025-02,2982,100,0,2
1575,2025-03,2927,100,15,2
1575,2025-04,4083,200,15,2
1575,2025-05,4584,200,5,0
1575,2025-06,4953,100,15,0
1575,2025-07,3633,200,0,1
1575,2025-08,4092,300,5,2
1575,2025-09,4884,300,10,1
1575,2025-10,2349,200,0,1
1575,2025-11,3651,300,15,1
1575,2025-12,2540,0,15,1
1576,2025-01,4447,100,15,1
1576,2025-02,4222,300,5,0
1576,2025-03,2876,500,15,2
1576,2025-04,2497,300,0,1
1576,2025-05,2453,300,5,1
1576,2025-06,2825,100,0,0
1576,2025-07,4235,100,5,0
1576,2025-08,3450,0,0,2
1576,2025-09,4805,500,15,1
1576,2025-10,3628,200,5,0
1576,2025-11,2393,100,10,0
1576,2025-12,4363,100,10,2
1577,2025-01,3868,0,10,2
1577,2025-02,3459,300,15,0
1577,2025-03,4974,200,5,0
1577,2025-04,4844,300,15,2
1577,2025-05,4064,0,0,1
1577,2025-06,2372,500,0,2
1577,2025-07,4961,300,0,2
1577,2025-08,4038,100,5,2
1577,2025-09,2204,300,15,0
1577,2025-10,4329,500,15,0
1577,2025-11,2750,100,10,2
1577,2025-12,2026,200,5,1
1578,2025-01,3139,300,10,0
1578,2025-02,2569,0,10,0
1578,2025-03,4161,300,15,2
1578,2025-04,3424,200,15,2
1578,2025-05,4829,300,0,0
1578,2025-06,2442,500,10,0
1578,2025-07,4503,300,15,1
1578,2025-08,2654,300,5,1
1578,2025-09,2522,500,0,2
1578,2025-10,4102,100,5,0
1578,2025-11,2059,200,0,0
1578,2025-12,2739,300,5,0
1579,2025-01,3583,100,10,1
1579,2025-02,4755,300,10,2
1579,2025-03,3003,200,5,2
1579,2025-04,2656,500,0,1
1579,2025-05,3022,0,0,2
1579,2025-06,2922,100,15,0
1579,2025-07,2950,100,15,0
1579,2025-08,2493,0,10,2
1579,2025-09,2718,0,15,1
1579,2025-10,4026,500,15,1
1579,2025-11,4499,0,10,1
1579,2025-12,4068,100,15,1
1580,2025-01,3416,0,5,2
1580,2025-02,4231,300,0,1
1580,2025-03,4930,300,10,2
1580,2025-04,4261,0,15,0
1580,2025-05,3108,100,15,2
1580,2025-06,4755,100,5,1
1580,2025-07,4685,100,5,1
1580,2025-08,2565,100,15,2
1580,2025-09,3317,500,0,1
1580,2025-10,3202,100,0,1
1580,2025-11,3643,0,10,1
1580,2025-12,4727,500,5,0
1581,2025-01,4200,300,10,2
1581,2025-02,3000,500,5,1
1581,2025-03,2641,200,10,0
1581,2025-04,2322,0,5,0
1581,2025-05,3105,500,0,2
1581,2025-06,4033,0,15,0
1581,2025-07,3409,0,15,2
1581,2025-08,4778,0,0,2
1581,2025-09,2947,0,10,2
1581,2025-10,3025,100,15,2
1581,2025-11,3449,100,5,0
1581,2025-12,2051,0,15,2
1582,2025-01,3310,200,15,0
1582,2025-02,2141,100,0,1
1582,2025-03,2351,0,5,1
1582,2025-04,3807,100,15,2
1582,2025-05,4877,500,5,2
1582,2025-06,4098,300,0,0
1582,2025-07,3794,300,15,0
1582,2025-08,2570,300,15,2
1582,2025-09,2326,200,5,1
1582,2025-10,4816,300,0,1
1582,2025-11,4665,100,10,1
1582,2025-12,2940,100,5,1
1583,2025-01,2957,0,10,1
1583,2025-02,2854,500,0,0
1583,2025-03,3683,300,15,2
1583,2025-04,3402,300,5,1
1583,2025-05,4645,200,10,1
1583,2025-06,3850,200,0,2
1583,2025-07,3970,100,5,1
1583,2025-08,4494,300,15,2
1583,2025-09,3920,500,5,0
1583,2025-10,2238,200,0,2
1583,2025-11,4612,0,10,1
1583,2025-12,2954,0,10,0
1584,2025-01,2360,200,10,1
1584,2025-02,2728,100,10,1
1584,2025-03,3753,0,5,1
1584,2025-04,2753,300,10,1
1584,2025-05,2333,0,10,2
1584,2025-06,2780,500,0,1
1584,2025-07,4998,500,5,1
1584,2025-08,2222,500,15,0
1584,2025-09,2150,500,15,1
1584,2025-10,3726,300,5,1
1584,2025-11,4160,300,15,1
1584,2025-12,2497,100,5,0
1585,2025-01,2028,100,5,2
1585,2025-02,2181,300,0,0
1585,2025-03,2242,200,10,2
1585,2025-04,2739,200,0,1
1585,2025-05,2571,500,0,0
1585,2025-06,2066,500,15,0
1585,2025-07,3199,0,10,2
1585,2025-08,4317,300,10,1
1585,2025-09,2962,0,15,2
1585,2025-10,2871,200,0,2
1585,2025-11,4753,0,5,1
1585,2025-12,4078,100,5,1
1586,2025-01,3325,500,10,1
1586,2025-02,4663,200,5,2
1586,2025-03,2096,300,15,1
1586,2025-04,4993,200,5,2
1586,2025-05,2772,100,5,0
1586,2025-06,3884,500,15,1
1586,2025-07,3937,100,15,2
1586,2025-08,4512,0,15,0
1586,2025-09,3539,200,5,1
1586,2025-10,3052,500,15,2
1586,2025-11,4093,500,10,1
1586,2025-12,3521,0,0,0
1587,2025-01,2100,300,5,2
1587,2025-02,2137,0,0,2
1587,2025-03,4925,500,10,1
1587,2025-04,4487,200,10,1
1587,2025-05,4417,300,15,1
1587,2025-06,4755,100,10,1
1587,2025-07,3534,0,15,1
1587,2025-08,4744,500,0,1
1587,2025-09,4266,500,5,1
1587,2025-10,4393,0,10,0
1587,2025-11,2123,500,10,1
1587,2025-12,3607,200,10,1
1588,2025-01,4671,300,10,1
1588,2025-02,3872,500,10,1
1588,2025-03,2454,300,15,0
1588,2025-04,4206,0,10,1
1588,2025-05,2045,300,0,2
1588,2025-06,3995,100,10,2
1588,2025-07,3968,200,0,2
1588,2025-08,3905,500,0,1
1588,2025-09,2618,500,5,1
1588,2025-10,2001,300,15,0
1588,2025-11,3732,500,15,1
1588,2025-12,2559,500,0,0
1589,2025-01,3674,500,15,0
1589,2025-02,2241,200,0,1
1589,2025-03,2808,0,5,0
1589,2025-04,2123,100,0,0
1589,2025-05,2049,0,0,2
1589,2025-06,2867,500,10,2
1589,2025-07,4236,300,10,1
1589,2025-08,3326,500,10,0
1589,2025-09,2503,200,5,1
1589,2025-10,2358,200,5,1
1589,2025-11,2337,500,10,1
1589,2025-12,4887,100,15,1
1590,2025-01,3122,500,0,1
1590,2025-02,3029,300,5,0
1590,2025-03,4745,100,15,0
1590,2025-04,4942,200,15,0
1590,2025-05,3969,200,10,1
1590,2025-06,4421,300,0,1
1590,2025-07,3568,500,0,2
1590,2025-08,2464,500,0,1
1590,2025-09,3171,500,5,0
1590,2025-10,2298,300,15,1
1590,2025-11,4897,300,10,1
1590,2025-12,2490,100,0,0
1591,2025-01,2841,100,15,0
1591,2025-02,4607,300,0,0
1591,2025-03,2620,500,0,1
1591,2025-04,2738,100,5,1
1591,2025-05,2921,500,0,1
1591,2025-06,3993,500,5,0
1591,2025-07,4163,200,5,2
1591,2025-08,3756,0,10,0
1591,2025-09,3243,200,0,0
1591,2025-10,4445,500,15,1
1591,2025-11,3213,300,5,2
1591,2025-12,3419,0,0,2
1592,2025-01,3847,100,0,0
1592,2025-02,2569,300,15,1
1592,2025-03,3420,300,10,0
1592,2025-04,2129,500,10,0
1592,2025-05,3538,200,10,0
1592,2025-06,2618,0,0,0
1592,2025-07,4612,0,5,2
1592,2025-08,2460,0,10,0
1592,2025-09,4928,500,15,0
1592,2025-10,4780,100,0,1
1592,2025-11,4143,300,0,0
1592,2025-12,2118,0,5,0
1593,2025-01,4025,300,15,1
1593,2025-02,3853,100,10,0
1593,2025-03,3249,500,15,1
1593,2025-04,4789,300,5,2
1593,2025-05,2542,0,0,2
1593,2025-06,2280,300,10,0
1593,2025-07,4983,0,15,2
1593,2025-08,2902,100,0,0
1593,2025-09,3836,200,15,1
1593,2025-10,3330,0,10,1
1593,2025-11,3814,300,5,2
1593,2025-12,2765,0,10,0
1594,2025-01,4109,0,15,0
1594,2025-02,4540,500,5,1
1594,2025-03,3381,200,0,2
1594,2025-04,2607,200,0,0
1594,2025-05,2772,100,5,1
1594,2025-06,4153,100,5,1
1594,2025-07,3536,300,0,0
1594,2025-08,3304,0,5,2
1594,2025-09,3604,500,0,2
1594,2025-10,2722,0,5,2
1594,2025-11,3440,200,5,1
1594,2025-12,3315,200,0,1
1595,2025-01,2710,200,5,1
1595,2025-02,4767,0,15,1
1595,2025-03,3610,100,10,1
1595,2025-04,3118,100,5,0
1595,2025-05,4265,100,5,0
1595,2025-06,3415,0,10,2
1595,2025-07,3114,200,0,1
1595,2025-08,2479,500,15,0
1595,2025-09,3393,300,10,0
1595,2025-10,2680,100,10,2
1595,2025-11,2716,0,5,0
1595,2025-12,2523,300,0,1
1596,2025-01,3719,0,5,0
1596,2025-02,2333,300,0,2
1596,2025-03,3539,300,0,1
1596,2025-04,3115,500,10,0
1596,2025-05,4711,0,0,0
1596,2025-06,4623,300,10,1
1596,2025-07,3169,300,10,1
1596,2025-08,4771,200,15,2
1596,2025-09,4257,500,5,0
1596,2025-10,4661,300,5,1
1596,2025-11,3450,0,15,1
1596,2025-12,3377,300,10,2
1597,2025-01,2985,200,5,1
1597,2025-02,4298,200,0,1
1597,2025-03,3279,0,0,1
1597,2025-04,4143,200,10,1
1597,2025-05,4817,500,0,2
1597,2025-06,4948,500,15,2
1597,2025-07,3194,500,0,0
1597,2025-08,2684,200,15,1
1597,2025-09,4348,100,15,2
1597,2025-10,2888,0,15,1
1597,2025-11,4137,300,5,2
1597,2025-12,4853,300,15,0
1598,2025-01,2396,200,10,1
